New_name	Bin	ID	Sample	Subject	SNP_new	SNP_y_n	Abundance_v3	Growth_rate	Growth_rate2	GC	N50	Size	N_size	Bin_depth	Ndepth	Log2_depth	Culture_or_Unculture	New_species	Final_tax	Turst_tax	SpecI_id1	SpecI_id2	SpecI_tax	Pretein_get_annontation	Pretein_get_annontation_full_length	Protein_genus	Proteinsame_genus_num	Pretein_species	pretein_same_species_num	Protein_average_id	top_tax_name	nt_top_ant_length_percent	contig_num	ant_contig_num	all_tax_num	GTDBTK_ant	GTDBTK_ant_ani	protein_num	get_ko_num	ko_num	get_cazy_num	cazy_num	Domain	Phylum	Class	Order	Family	Genus	Species	lineage_final_tax
YA37_bin.122	YA37_bin.122	YA37.M017	YA37	Y37	0.82794523	Y	High	1.08	Low	0.443	183670	2539135	2702472.434	46.16332556	19.70617036	4.300575529	N	N	Clostridium sp. AM42-36 	g	UNASSINGED	74.92258527	unnamed Clostridium sp. L2-50	2261	2191	1610	Clostridium	Clostridium sp. AM42-36 	1058	98.2	Unclassified	0	13	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	2281	1242	1011	61	28	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium	s_Clostridium sp. AM42-36	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. AM42-36
F1900186.21	F1900186.21	ES186.M021	F1900186	F1900186	0.825691966	Y	High	1.26	Low	0.419	37828	2319078	2367614.089	162.5244267	29.78600014	4.896562497	N	N	uncultured Ruminococcus sp	NA	FOUND	1608	[Ruminococcus] torques	2069	2060	1978	uncultured	uncultured Ruminococcus sp. 	1537	99.77	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_[Ruminococcus] torques	0.006301642	95	3	1			2051	1283	1039			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Ruminococcus	s_uncultured Ruminococcus sp	
YB37_bin108	YB37_bin.sin108	YB37.M024	YB37	Y37	0.817123842	Y	High	1.66	Medium	0.58	110937	3003280	3224410.041	16.65421016	10.85567933	3.440378105	N	N	Clostridiales bacterium	c	UNASSINGED	-	-	2474	2365	1572	Clostrles	Clostrles bacterium 	1560	95.97	Unclassified	0	30	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp1	97.14	2515	1227	955	159	69	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_unclassified	g_unclassified	s_Clostridiales bacterium	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_unclassified;g_unclassified;s_Clostridiales bacterium
YA37_bin.109	YA37_bin.109	YA37.M007	YA37	Y37	0.781670312	Y	High	1.05	Low	0.376	360717	3141646	3441994.434	146.8210566	62.67487708	5.969815356	N	N	Eubacterium sp. CAG:86 	f	UNASSINGED	81.55986494	Eubacterium eligens	2836	2707	1926	Eubacterium	Eubacterium sp. CAG:86 	1074	97.9	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;s_[Eubacterium] rectale	0.076786818	12	3	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__GCA_000431735.1	98.3	2845	1597	1141	101	46	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Eubacteriaceae	g_Eubacterium	s_Eubacterium sp. CAG:86	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium sp. CAG:86
F1900313.36	F1900313.36	HC313.M036	F1900313	F1900313	0.773933952	Y	High	1.42	Medium	0.589	68520	2438166	2653352.922	26.48693512	15.86166135	3.987471982	N	N	Clostridiales	NA	UNASSINGED	1578	Subdoligranulum variabile	2175	2103	1984	Subdoligranulum	Subdoligranulum sp. 	696	87.67	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.005630872	59	2	2			2133	1210	970			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_	g_	s_	
YB34_bin.47	YB34_bin.47	YB34.M004	YB34	Y34	0.744446868	Y	High	1.31	Low	0.431	324689	2948440	3540861.545	211.9338684	283.796508	8.148713028	N	N	Roseburia sp. 	f	UNASSINGED	80.239433	Roseburia intestinalis	2735	2574	2262	Roseburia	Roseburia sp. 	875	97.54	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;s_[Eubacterium] rectale	0.011130293	15	3	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	97.59	2739	1504	1098	114	64	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Roseburia	s_Roseburia sp.	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia sp.
YA7_bin.1	YA7_bin.1	YA7.M009	YA7	Y7	0.69907637	Y	High	1.47	Medium	0.426	271684	3249769	3810526.007	123.9356073	90.20482124	6.495132639	N	N	Clostridium sp. AM22-11AC 	g	UNASSINGED	81.24093007	Clostridium bolteae	2919	2736	1796	Clostridium	Clostridium sp. AM22-11AC 	1258	91.03	Unclassified	0	12	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__	88.16	2947	1576	1148	60	36	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium	s_Clostridium sp. AM22-11AC	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. AM22-11AC
YB37_bin99	YB37_bin.sin9	YB37.M006	YB37	Y37	0.688154421	Y	High	1.25	Low	0.42	700157	2414352	2901342.306	102.7832506	66.9969934	6.066024449	N	N	Coprococcus sp. CAG:782 	g	UNASSINGED	81.8892376	unnamed Clostridium sp. L2-50	2085	2014	1636	Coprococcus	Coprococcus sp. CAG:782 	983	98.22	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Coprococcus;s_Coprococcus sp. ART55/1	0.007139804	6	1	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__GCA_000433075.1	98.85	2094	1150	896	62	28	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Coprococcus	s_Coprococcus sp. CAG:782	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Coprococcus;s_Coprococcus sp. CAG:782
YB34_bin.30	YB34_bin.30	YB34.M021	YB34	Y34	0.664247039	Y	High	1.62	Medium	0.351	307094	2555733	3179919.374	31.55202346	42.25069898	5.400903304	N	N	Eubacterium sp. 	c	UNASSINGED	84.11210966	Eubacterium eligens	2285	2199	1110	Eubacterium	Eubacterium sp. 	885	98.33	Unclassified	0	10	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	98.48	2293	1297	1007	70	36	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Eubacteriaceae	g_Eubacterium	s_Eubacterium sp.	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium sp.
YB34_bin.31	YB34_bin.31	YB34.M022	YB34	Y34	0.661106664	Y	High	1.14	Low	0.269	284200	2767523	2862441.562	22.00950918	29.4725043	4.881297747	N	N	unnamed Clostridium sp. 7_2_43FAA	f	UNASSINGED	83.38126374	unnamed Clostridium sp. 7_2_43FAA	2548	2359	1745	uncultured	uncultured Clostridium sp. 	1745	82.99	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium septicum	0.025667718	20	4	3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	85.44	2588	1522	1210	94	43	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium	s_unnamed Clostridium sp. 7_2_43FAA	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_unnamed Clostridium sp. 7_2_43FAA
YA37_bin.116	YA37_bin.116	YA37.M010	YA37	Y37	0.608789357	Y	High	1.2	Low	0.602	370417	2278533	2581819.315	85.20522062	36.3723491	5.1847702	N	N	Firmicutes bacterium CAG:103 	p	UNASSINGED	-	-	2076	2016	923	Firmicutes	Firmicutes bacterium CAG:103 	858	88.28	Unclassified	0	6	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__	90.52	2099	1129	910	40	23	d_Bacteria	p_Firmicutes	c_unclassified	o_unclassified	f_unclassified	g_unclassified	s_Firmicutes bacterium CAG:103	d_Bacteria;p_Firmicutes;c_unclassified;o_unclassified;f_unclassified;g_unclassified;s_Firmicutes bacterium CAG:103
YB34_bin.58	YB34_bin.58	YB34.M008	YB34	Y34	0.591703739	Y	High	1.39	Medium	0.483	243063	2906596	2906596	113.2832335	151.6953676	7.24503322	N	N	Clostridium sp. AF21-20LB 	g	UNASSINGED	81.7594057	Clostridium symbiosum	2505	2424	2195	Clostridium	Clostridium sp. AF21-20LB 	650	98.47	Unclassified	0	14	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__GCA_000434655.1	97.7	2543	1459	1139	49	25	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium	s_Clostridium sp. AF21-20LB	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. AF21-20LB
F1900186.29	F1900186.29	ES186.M029	F1900186	F1900186	0.589033922	Y	High	1.79	Fast	0.553	32106	3254974	3266373.644	86.24535277	15.80626458	3.982424558	N	N	Ruminococcaceae bacterium	NA	UNASSINGED	1578	Subdoligranulum variabile	2914	2814	2644	Ruminococcaceae	Ruminococcaceae bacterium 	1522	96.93	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli	0.089708551	181	66	24			2885	1513	1154			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_	s_	
YB7_bin.190	YB7_bin.190	YB7.M010	YB7	Y7	0.57754374	Y	High	1.37	Medium	0.475	424697	2761183	3051030.939	173.9412021	64.07422234	6.001672159	N	N	Clostridium	g	UNASSINGED	79.50059003	Clostridium symbiosum	2401	2303	316	Clostridium	Clostridium sp. AM48-13 	316	99.15	Unclassified	0	11	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__GCA_000434655.1	97.71	2394	1368	1037	46	21	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium	s_Clostridium	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium
YB16_bin.182	YB16_bin.182	YB16.M026	YB16	Y16	0.577069357	Y	High	1.28	Low	0.294	212634	2780998	3070754.384	25.1630376	11.39794734	3.510702127	N	N	uncultured Clostridium sp. 	g	UNASSINGED	83.3854155	Clostridium spiroforme	2883	2700	1828	Coprobacillus	uncultured Clostridium sp. 	701	97.83	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sporogenes	0.740807437	32	17	3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__GCF_000752095.2	96	2856	1330	977	92	32	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium	s_uncultured Clostridium sp.	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_uncultured Clostridium sp.
YB16_bin.118	YB16_bin.118	YB16.M028	YB16	Y16	0.540180821	Y	High	1.66	Medium	0.529	128942	2525322	2668627.285	24.1167329	10.9240091	3.449430516	N	N	Ruminococcaceae bacterium 	f	UNASSINGED	-	-	2250	2172	1356	Ruminococcaceae	Ruminococcaceae bacterium 	1356	96.56	Unclassified	0	25	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__GCA_000436675.1	98.24	2294	1160	913	77	42	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_unclassified	s_Ruminococcaceae bacterium	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_unclassified;s_Ruminococcaceae bacterium
F1900313.1	F1900313.1	HC313.M001	F1900313	F1900313	0.512816046	Y	High	1.51	Medium	0.311	189648	1796672	1796672	22.96970084	13.75537089	3.781923135	N	N	Methanobrevibacter	NA	FOUND	92	Methanobrevibacter smithii	1774	1742	1683	Methanobrevibacter	Methanobrevibacter smithii DSM 2375 	718	98.84	Unclassified	0	15	0	0			1752	1017	902			d_Archaea	p_Euryarchaeota	c_Methanobacteria	o_Methanobacteriales	f_Methanobacteriaceae	g_Methanobrevibacter	s_Methanobrevibacter	
F1900186.23	F1900186.23	ES186.M023	F1900186	F1900186	0.50644778	Y	High	1.54	Medium	0.483	107228	3503422	3507455.574	210.8216282	38.63747238	5.271928813	N	N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-37;s__	NA	UNASSINGED	1620	unnamed Ruminococcus sp. 5_1_39BFAA	3216	3158	3019	Blautia	Fusicatenibacter saccharivorans 	543	98.37	k_Bacteria;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Faecalitalea;s_Faecalitalea cylindroides	0.00341352	72	34	23			3176	1675	1174			d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_Lachnospiraceae	g_	s_	
YB7_bin.99	YB7_bin.99.strict_filtered2500	YB7.M008	YB7	Y7	0.460507916	Y	High	1.32	Low	0.465	187995	3299069	4178893.167	230.7206871	84.98991858	6.409219815	N	N	Lachnospiraceae	f	UNASSINGED	-	-	2974	2837	912	Clostridium	uncultured Clostridium sp. 	912	97.23	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;s_Lachnospiraceae bacterium GAM79	0.935218694	36	29	4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__CAG-65 sp3	97.27	3015	1512	1101	138	69	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_unclassified	s_Lachnospiraceae	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_unclassified;s_Lachnospiraceae
YB37_bin46	YB37_bin.sin46	YB37.M017	YB37	Y37	0.45727776	Y	High	1.75	Fast	0.523	249586	2933289	3014375.707	24.7444339	16.12911312	4.011595207	N	N	Ruminococcaceae bacterium 	f	UNASSINGED	-	-	2598	2480	1464	Ruminococcaceae	Ruminococcaceae bacterium 	1463	95.82	Unclassified	0	17	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__GCA_000436675.1	98.19	2664	1306	991	93	48	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_unclassified	s_Ruminococcaceae bacterium	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_unclassified;s_Ruminococcaceae bacterium
F1900143.4	F1900143.4	ES143.M004	F1900143	F1900143	0.442954984	Y	High	1.31	Low	0.47	235341	2954283	3050999.69	975.7951536	258.1417314	8.012019577	N	N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__	NA	UNASSINGED	1598	Clostridium bolteae	2732	2648	2496	Clostridium	Clostridium sp. AM22-11AC 	715	77.04	Unclassified	0	17	0	0			2698	1630	1201			d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_Lachnospiraceae	g_Clostridium	s_	
F1900313.19	F1900313.19	HC313.M019	F1900313	F1900313	0.431817321	Y	High	1.13	Low	0.615	168869	2580306	2606738.327	44.66098605	26.74516448	4.741206171	N	Y	Evtepia	NA	UNASSINGED	1579	Pseudoflavonifractor capillosus	2447	2319	2231	Evtepia	Evtepia gabavorous 	1209	76.98	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.011821466	41	9	3			2410	1283	1001			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_unclassified Clostridiales	g_Evtepia	s_	
F1900313.16	F1900313.16	HC313.M016	F1900313	F1900313	0.400394494	Y	High	1.28	Low	0.453	214085	2228640	2260742.544	29.88737312	17.89800855	4.161727168	N	N	Firmicutes bacterium	NA	UNASSINGED	-	-	2081	2028	1985	Firmicutes	Firmicutes bacterium CAG:145 	1682	94.06	k_Bacteria;s_uncultured bacterium	0.000920292	19	3	3			2066	1178	968			d_Bacteria	p_Firmicutes	c_	o_	f_	g_	s_	
YA37_bin.118	YA37_bin.118.strict	YA37.M004	YA37	Y37	0.38373901	Y	High	1.13	Low	0.416	260695	2054104	2267222.958	340.3241463	145.27735	7.182665982	N	N	Coprococcus sp. CAG:782 	g	UNASSINGED	82.01222347	unnamed Clostridium sp. L2-50	1844	1702	1511	Coprococcus	Coprococcus sp. CAG:782 	1474	97.39	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_[Eubacterium] eligens	0.000742416	140	44	23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__GCA_000433075.1	98.99	1875	1065	873	43	21	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Coprococcus	s_Coprococcus sp. CAG:782	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Coprococcus;s_Coprococcus sp. CAG:782
YB7_bin.186	YB7_bin.186	YB7.M009	YB7	Y7	0.363384195	Y	High	1.26	Low	0.408	145291	4100615	4661431.868	192.3621015	70.85987628	6.146897041	N	N	Blautia	g	UNASSINGED	94.72235304	unnamed Ruminococcus sp. 5_1_39BFAA	3637	3393	1893	Ruminococcus	Ruminococcus sp. TM10-9AT 	1893	97.27	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;s_[Eubacterium] rectale	0.00564647	33	1	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	88.03	3661	1937	1228	117	52	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Blautia	s_Blautia	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia
YA7_bin.5	YA7_bin.5	YA7.M005	YA7	Y7	0.356617568	Y	High	1.23	Low	0.423	370614	2740533	3523849.507	384.4314916	279.8031552	8.128268421	N	N	[Ruminococcus] gnavus	s	FOUND	99.32479078	[Ruminococcus] gnavus	2623	2523	1216	uncultured	uncultured Ruminococcus sp. 	1186	98.99	Unclassified	0	7	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus	98.88	2620	1373	1014	87	42	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Blautia	s_[Ruminococcus] gnavus	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_[Ruminococcus] gnavus
YB7_bin.165	YB7_bin.165	YB7.M014	YB7	Y7	0.32805918	Y	High	1.44	Medium	0.381	403718	2686335	3048669.353	117.9083712	43.43356894	5.440738599	N	N	Clostridia	o	UNASSINGED	66.32699846	[Ruminococcus] gnavus	2320	2205	981	uncultured	uncultured Clostridium sp. 	981	96.89	Unclassified	0	10	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__CAG-41;f__UBA1381;g__CAG-41;s__CAG-41 sp1	97.65	2354	1133	942	110	62	d_Bacteria	p_Firmicutes	c_Clostridia	o_unclassified	f_unclassified	g_unclassified	s_Clostridia	d_Bacteria;p_Firmicutes;c_Clostridia;o_unclassified;f_unclassified;g_unclassified;s_Clostridia
YA37_bin.110	YA37_bin.110	YA37.M003	YA37	Y37	0.32256831	Y	High	1.35	Medium	0.368	469685	3273775	3307344.547	462.3557682	197.3701293	7.624759853	N	N	Eubacterium sp. CAG:252 	f	UNASSINGED	83.67559323	Eubacterium eligens	2823	2698	2343	Eubacterium	Eubacterium sp. CAG:252 	2010	96.83	Unclassified	0	7	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__GCA_000436535.1	98.81	2858	1477	1147	81	35	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Eubacteriaceae	g_Eubacterium	s_Eubacterium sp. CAG:252	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium sp. CAG:252
YA37_bin.120	YA37_bin.120	YA37.M001	YA37	Y37	0.320526007	Y	High	1.1	Low	0.503	354990	2108814	2157508.978	1286.97751	549.3841214	9.101671403	N	N	Azospirillum sp. 51_20 	g	UNASSINGED	-	-	1833	1748	1648	Azospirillum	Azospirillum sp. 51_20 	1584	94.87	Unclassified	0	4	0	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__GCA_001917175.1	98.7	1996	754	685	46	22	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodospirillales	f_Rhodospirillaceae	g_Azospirillum	s_Azospirillum sp. 51_20	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Azospirillum;s_Azospirillum sp. 51_20
YA7_bin.21	YA7_bin.21	YA7.M017	YA7	Y7	0.32015667	Y	High	1.43	Medium	0.376	228112	2882473	2982753.161	19.3215764	14.06294271	3.813826609	N	N	uncultured Clostridium sp. 	g	UNASSINGED	-	-	2520	2399	1140	uncultured	uncultured Clostridium sp. 	1135	95.88	Unclassified	0	21	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__CAG-41;f__UBA1381;g__CAG-41;s__CAG-41 sp1	97.67	2574	1222	1003	114	62	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium	s_uncultured Clostridium sp.	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_uncultured Clostridium sp.
F1900143.3	F1900143.3	ES143.M003	F1900143	F1900143	0.27220858	Y	High	1.29	Low	0.385	1034254	1984595	2039456.377	49.21382752	13.01927213	3.702576889	N	Y	Anaeromassilibacillus sp.	NA	UNASSINGED	-	-	1819	1714	1666	Anaeromassilibacillus	Anaeromassilibacillus sp. An250 	293	63.92	Unclassified	0	10	0	0			1817	1095	914			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Anaeromassilibacillus	s_	
F1900313.14	F1900313.14	HC313.M014	F1900313	F1900313	0.236560129	Y	High	1.6	Medium	0.546	294377	2720082	2738677.621	145.9047298	87.3748285	6.449145814	N	N	Clostridiales	NA	UNASSINGED	-	-	2541	2486	2391	Butyricicoccus	Agathobaculum butyriciproducens 	872	98.66	Unclassified	0	23	0	0			2504	1252	993			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_	g_	s_Clostridiales	
F1900313.38	F1900313.38	HC313.M038	F1900313	F1900313	0.234071045	Y	High	1.46	Medium	0.592	180950	2503541	2742975.315	53.82151294	32.23093227	5.010374013	N	Y	Clostridiales	NA	UNASSINGED	1580	unnamed Ruminococcaceae bacterium D16	2404	2309	2218	Clostrles	Clostrles bacterium 	1510	87.83	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruthenibacterium;s_Ruthenibacterium lactatiformans	0.002734926	19	1	1			2369	1233	972			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_	g_	s_	
YA37_bin.108	YA37_bin.108	YA37.M006	YA37	Y37	0.219635698	Y	High	1.18	Low	0.575	1646030	3038927	3353668.819	169.093143	72.1823708	6.173574624	N	N	Clostridiales bacterium	c	UNASSINGED	-	-	2463	2367	1539	Clostrles	Clostrles bacterium 	1527	95.23	Unclassified	0	5	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp1	97.16	2519	1190	931	154	69	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_unclassified	g_unclassified	s_Clostridiales bacterium	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_unclassified;g_unclassified;s_Clostridiales bacterium
F1900313.31	F1900313.31	HC313.M031	F1900313	F1900313	0.215112598	Y	High	1.39	Medium	0.478	124297	3216006	3410398.727	46.49490632	27.84340489	4.79926374	N	Y	Clostridiales	NA	UNASSINGED	1623	Marvinbryantia formatexigens	2803	2575	2467	bacterium	bacterium 1XD42-54 	950	71.65	Unclassified	0	39	0	0			2708	1579	1121			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_	g_	s_	
YB37_bin162	YB37_bin.sin162	YB37.M007	YB37	Y37	0.211664498	Y	High	1.52	Medium	0.503	457337	2102021	2150559.119	83.51045411	54.43444639	5.76644798	N	N	Azospirillum sp. 51_20 	c	UNASSINGED	-	-	1827	1747	1653	Azospirillum	Azospirillum sp. 51_20 	1590	94.87	Unclassified	0	4	0	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__GCA_001917175.1	98.7	1984	753	684	46	22	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodospirillales	f_Rhodospirillaceae	g_Azospirillum	s_Azospirillum sp. 51_20	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Azospirillum;s_Azospirillum sp. 51_20
